name,acres,lon,lat,reporter,cause
ANDERSON CREEK FIRE,367740.0,-99.056503,36.923599,Oklahoma Division of Forestry,Missing data/not specified/undetermined
PIONEER,188404.0,-115.76194444,43.95027778,Boise National Forest,Missing data/not specified/undetermined
RANGE 12,171915.0,-120.080828,46.569326,Hanford Reach National Monument,Equipment and vehicle use
SOBERANES,132127.0,-121.90055556,36.46083333,Los Padres National Forest,Recreation and ceremony
HOT POT,122292.7,-116.9208,41.0222,Elko District Office,Natural
HOG,58565.3,-154.05289,66.61758,Alaska Fire Service,Natural
DULBI FLATS,58137.8,-155.75567,65.86933,Alaska Fire Service,Natural
350 COMPLEX,57167.0,-99.3582,36.510201,Oklahoma Division of Forestry,Missing data/not specified/undetermined
HENRYS CREEK,52512.0,-111.9472,43.3736,Idaho Falls District,Missing data/not specified/undetermined
HOGATZA RIVER,52334.7,-153.96833,66.79836,Alaska Fire Service,Natural
MAPLE,51555.7,-110.978,44.7432,Yellowstone National Park,Natural
ERSKINE,48007.0,-118.4658,35.6133,Central California District,Missing data/not specified/undetermined
CHIMNEY,46235.0,-120.99246,35.669518,California Department of Forestry & Fire Protection,Missing data/not specified/undetermined
CEDAR,45977.0,-109.9458,33.9144,Fort Apache Agency,Natural
CRUTCH,44686.0,-101.255797,35.6469,Amarillo Field Office,Missing data/not specified/undetermined
BIG MUD,44539.9,-153.24717,64.53983,Alaska Fire Service,Natural
RAIL,43799.0,-118.38277778,44.4075,Wallowa-Whitman National Forest,Missing data/not specified/undetermined
NORTH FIRE,42102.0,-107.425,33.78777778,Cibola National Forest,Natural
SAND,41432.0,-118.4083,34.4275,California Desert District,Missing data/not specified/undetermined
COTTONWOOD CA,41360.0,-102.0225,43.89694444,Nebraska National Forest,Missing data/not specified/undetermined
LAIDLAW,39813.0,-113.5581,43.2122,Twin  Falls District,Natural
MAUNELUK RIVER 2,39015.1,-155.9908,67.0522,Alaska Fire Service,Natural
BEAVER CREEK,38380.0,-106.61388889,40.945,"Medicine Bow-Routt National Forests, Thunder Basin National Grassland",Recreation and ceremony
INIAKUK LAKE,36751.9,-153.15114,64.15383,Alaska Fire Service,Natural
BLUE CUT,36274.0,-117.4625,34.2625,San Bernardino National Forest,Missing data/not specified/undetermined
TULE,36142.0,-119.7242,39.9475,Carson City District Office,Natural
CHERRY ROAD,35194.0,-117.3075,43.55556,Vale District,Missing data/not specified/undetermined
CLIFF CREEK,34313.0,-110.49111111,43.23916667,Bridger-Teton National Forest,Natural
JACK,33850.0,-111.39722222,34.74444444,Coconino National Forest,Natural
GAP,33011.0,-123.115,41.85305556,Klamath National Forest,Arson/incendiarism
REY,32606.0,-119.805,34.54638889,Los Padres National Forest,Power generation/transmission/distribution
0353 SCOTT CANYON,31848.0,-120.3675,45.5233,Prineville District,Missing data/not specified/undetermined
JUNIPER,30641.0,-110.93083333,33.88527778,Tonto National Forest,Natural
CEDAR,29192.52,-118.59138889,35.74555556,Sequoia National Forest,Missing data/not specified/undetermined
COPPER KING,28553.0,-115.20527778,47.60111111,Lolo National Forest,Recreation and ceremony
ROUGH RIDGE,27870.0,-84.56333333,34.89222222,Chattahoochee-Oconee National Forest,Natural
FERGUSON RANCH,25650.0,-96.5611,37.3522,Cowley County,Missing data/not specified/undetermined
ROCK MOUNTAIN,24725.0,-83.54722222,34.94111111,Chattahoochee-Oconee National Forest,Arson/incendiarism
OWYHEE CANYON,22327.4,-117.5141,42.75116,Vale District,Natural
PHAROAH,21860.0,-96.10425,35.55628,Okmulgee Field Office,Debris and open burning
KUYUKUTUK RIVER,21304.5,-161.1794,62.055,Alaska Fire Service,Natural
SIMMONS FIRE,21080.0,-104.08022,42.30416,Casper Field Office,Natural
BERRY,20825.0,-110.7858,44.0206,Grand Teton National Park,Natural
BROADMOUTH,20616.0,-112.31039,41.91064,Salt Lake Field Office,Natural
STEAMBOAT CREEK,19719.0,-143.25,61.28,Alaska Fire Service,Natural
FREEMAN,18815.0,-102.94708,43.50181,Pine Ridge Agency,Natural
KAISER 8,18500.0,-103.199008,33.752354,Capitan District,Equipment and vehicle use
JUNKINS,18320.0,-105.19888889,38.16111111,Pike and San Isabel National Forest,Power generation/transmission/distribution
CAYUSE MOUNTAIN,18117.0,-118.1154,47.834981,Spokane Agency,Equipment and vehicle use
BUFFALO,18000.0,-99.7982,36.8932,Oklahoma Division of Forestry,Missing data/not specified/undetermined
DOGHEAD,17912.0,-106.37472222,34.81111111,Cibola National Forest,Equipment and vehicle use
CHIMNEY TOPS 2,17140.0,-83.4778,35.6308,Great Smoky Mountains National Park,Misuse of fire by a minor
HAYDEN PASS,16562.0,-105.8326,38.2921,Front Range District Office,Natural
ANDERSON,16284.0,-119.8928,40.0486,Carson City District Office,Natural
BLACK ROCK ROAD,16005.5,-119.0847,47.2769,Spokane District,Firearms and explosives use
WHIPPING CREEK ROAD,15449.0,-75.907249,35.631841,Alligator River National Wildlife Refuge,Equipment and vehicle use
BROWN,15405.0,-111.562903,31.775403,Buenos Aires National Wildlife Refuge,Debris and open burning
WEST ANTELOPE,15330.0,-112.228099,40.94881359,Utah Division Forestry Fire State Lands,Natural
I40,15174.0,-100.3435167,35.22761667,Texas A & M Forest Service,Missing data/not specified/undetermined
FULLER,15090.0,-112.024992,36.265622,Grand Canyon National Park,Natural
HIGH CREEK,14864.1,-155.74244,66.13608,Alaska Fire Service,Natural
LAVA MOUNTAIN,14651.0,-109.96833333,43.64222222,Shoshone National Forest,Natural
COYOTE,14430.0,-104.9108,31.985,Guadalupe Mountains National Park,Natural
INDIAN CANYON,14318.5,-103.71042,43.24581,New Castle Field Office,Natural
WANN,14000.0,-95.8039,36.9153,Cherokee Nation Tribe,Arson/incendiarism
BURMAC,14000.0,-97.7023,38.0578,Reno County,Missing data/not specified/undetermined
BUFFALO,13697.2,-110.35617,44.96774,Yellowstone National Park,Natural
GOOSE,13349.0,-119.526299,37.017409,California Department of Forestry & Fire Protection,Arson/incendiarism
